Record Type=Claim Attribute Count=27
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=63
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=13
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=84
Record Type=Procedure Attribute Count=15
Record Type=Provenance Attribute Count=842


          File=./json_dir/Hans694_Fritsch593_9ce2b3c9-0f19-e01b-d789-5cb0609583e6.json


Record Type=CarePlan Attribute Count=30
Record Type=CareTeam Attribute Count=31
Record Type=Claim Attribute Count=49
Record Type=Condition Attribute Count=18
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=150
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=14
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=77
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=285


          File=./json_dir/Leslie90_Weissnat378_a8e9746e-f807-bbb1-bdc1-83ade842694d.json


Record Type=CarePlan Attribute Count=29
Record Type=CareTeam Attribute Count=30
Record Type=Claim Attribute Count=35
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=31
Record Type=ExplanationOfBenefit Attribute Count=81
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=13
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=88
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=705


          File=./json_dir/Bill567_Breitenberg711_1029f880-d3db-f477-9da3-f59c14ed22c6.json


Record Type=CarePlan Attribute Count=30
Record Type=CareTeam Attribute Count=31
Record Type=Claim Attribute Count=35
Record Type=Condition Attribute Count=18
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=81
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=14
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=84
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=253


          File=./json_dir/Hans694_Fahey393_3635f0e6-d517-43f9-c4b2-61ea16a60fa3.json


Record Type=CarePlan Attribute Count=29
Record Type=CareTeam Attribute Count=30
Record Type=Claim Attribute Count=43
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=99
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=23
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=83
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=525


          File=./json_dir/Everette494_Jerde200_7b3071eb-aacb-0596-d7b5-4abcb83ac2f0.json


Record Type=CarePlan Attribute Count=29
Record Type=CareTeam Attribute Count=30
Record Type=Claim Attribute Count=35
Record Type=Condition Attribute Count=18
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=81
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=16
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=83
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=390


          File=./json_dir/Aaron697_Jerde200_6fa23508-960e-ff22-c3d0-0519a036543b.json


Record Type=AllergyIntolerance Attribute Count=15
Record Type=CarePlan Attribute Count=34
Record Type=CareTeam Attribute Count=26
Record Type=Claim Attribute Count=27
Record Type=Condition Attribute Count=18
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=63
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=16
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=84
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=951


          File=./json_dir/Bobbi508_Beer512_b8c71fe0-e911-205e-19c3-b92e88e5b5a6.json


Record Type=AllergyIntolerance Attribute Count=20
Record Type=CarePlan Attribute Count=34
Record Type=CareTeam Attribute Count=26
Record Type=Claim Attribute Count=27
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=63
Record Type=ImagingStudy Attribute Count=31
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=16
Record Type=Observation Attribute Count=17
Record Type=Patient Attribute Count=87
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=1013


          File=./json_dir/Chelsie189_Larson43_0f978b87-8054-e6d3-aa03-20e101ea37c0.json


Record Type=AllergyIntolerance Attribute Count=25
Record Type=CarePlan Attribute Count=34
Record Type=CareTeam Attribute Count=26
Record Type=Claim Attribute Count=27
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=63
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=16
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=87
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=713


          File=./json_dir/Rubin812_Quigley282_ac56a3df-7399-e895-2a6e-6ae757f3f4a5.json


Record Type=CarePlan Attribute Count=30
Record Type=CareTeam Attribute Count=31
Record Type=Claim Attribute Count=35
Record Type=Condition Attribute Count=18
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=31
Record Type=ExplanationOfBenefit Attribute Count=81
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=16
Record Type=Observation Attribute Count=22
Record Type=Patient Attribute Count=83
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=281


          File=./json_dir/James276_Champlin946_4cef483d-6b1b-a284-b8fd-1de7f5aba0a4.json


Record Type=CarePlan Attribute Count=29
Record Type=CareTeam Attribute Count=31
Record Type=Claim Attribute Count=27
Record Type=Condition Attribute Count=17
Record Type=Device Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=63
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=23
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=84
Record Type=Procedure Attribute Count=15
Record Type=Provenance Attribute Count=1517


          File=./json_dir/Glen190_Glover433_3d496c42-21f9-8e42-aa2b-d021a1b79d46.json


Record Type=Claim Attribute Count=35
Record Type=Condition Attribute Count=18
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=31
Record Type=ExplanationOfBenefit Attribute Count=81
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=27
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=83
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=233


          File=./json_dir/Georgiana151_Jacobi462_e94401de-18ad-e190-9113-ee5ff31b1439.json


Record Type=CarePlan Attribute Count=29
Record Type=CareTeam Attribute Count=30
Record Type=Claim Attribute Count=35
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=81
Record Type=Immunization Attribute Count=13
Record Type=Medication Attribute Count=7
Record Type=MedicationAdministration Attribute Count=9
Record Type=MedicationRequest Attribute Count=23
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=88
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=2697
Record Type=SupplyDelivery Attribute Count=12


          File=./json_dir/Ruthie901_Mills423_c8c2969a-32d7-9694-ce15-378ae4d66413.json


Record Type=CarePlan Attribute Count=29
Record Type=CareTeam Attribute Count=31
Record Type=Claim Attribute Count=27
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=63
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=16
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=87
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=526


          File=./json_dir/Gonzalo160_Bañuelos542_720d476c-6392-bc86-3640-bf2ee18d071a.json


Record Type=CarePlan Attribute Count=29
Record Type=CareTeam Attribute Count=30
Record Type=Claim Attribute Count=51
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=117
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=13
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=85
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=704


          File=./json_dir/Everett935_Littel644_8a3247d3-a54c-43f2-2c5d-a8f5e28ff588.json


Record Type=CarePlan Attribute Count=29
Record Type=CareTeam Attribute Count=30
Record Type=Claim Attribute Count=43
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=35
Record Type=ExplanationOfBenefit Attribute Count=99
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=14
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=84
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=650


          File=./json_dir/Marianna323_Champlin946_f8c09661-fcd1-eeea-d61e-478109235532.json


Record Type=CarePlan Attribute Count=29
Record Type=CareTeam Attribute Count=30
Record Type=Claim Attribute Count=43
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=99
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=13
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=88
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=513


          File=./json_dir/Chase54_Klocko335_b0478b4f-16f2-af38-d199-44db19304df2.json


Record Type=CarePlan Attribute Count=28
Record Type=CareTeam Attribute Count=26
Record Type=Claim Attribute Count=43
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=35
Record Type=ExplanationOfBenefit Attribute Count=99
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=14
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=83
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=254


          File=./json_dir/Jan231_Weber641_fae4f7e3-622f-290c-068f-6d03e71dd5c9.json


Record Type=CarePlan Attribute Count=30
Record Type=CareTeam Attribute Count=31
Record Type=Claim Attribute Count=89
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=18
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=322
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=13
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=84
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=723


          File=./json_dir/Jan231_Tillman293_2a0033b8-bd24-be26-eb24-8d6d9616b74f.json


Record Type=AllergyIntolerance Attribute Count=15
Record Type=CarePlan Attribute Count=34
Record Type=CareTeam Attribute Count=26
Record Type=Claim Attribute Count=27
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=63
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=16
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=90
Record Type=Procedure Attribute Count=15
Record Type=Provenance Attribute Count=719


          File=./json_dir/Hans694_Littel644_e7ffd26a-48e5-f10e-5565-2f4e8b09ee45.json


Record Type=AllergyIntolerance Attribute Count=30
Record Type=CarePlan Attribute Count=34
Record Type=CareTeam Attribute Count=26
Record Type=Claim Attribute Count=27
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=63
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=13
Record Type=Observation Attribute Count=18
Record Type=Patient Attribute Count=84
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=956


          File=./json_dir/Luanne915_Predovic534_d3406315-0e5e-e5e3-da71-b3c9802bd004.json


Record Type=CarePlan Attribute Count=36
Record Type=CareTeam Attribute Count=31
Record Type=Claim Attribute Count=35
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=31
Record Type=ExplanationOfBenefit Attribute Count=81
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=14
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=88
Record Type=Procedure Attribute Count=15
Record Type=Provenance Attribute Count=871


          File=./json_dir/Kayce253_Gislason620_37905eb6-a01d-0e34-a274-27ada76d3ccc.json


Record Type=AllergyIntolerance Attribute Count=15
Record Type=CarePlan Attribute Count=30
Record Type=CareTeam Attribute Count=31
Record Type=Claim Attribute Count=85
Record Type=Condition Attribute Count=18
Record Type=DiagnosticReport Attribute Count=18
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=296
Record Type=Immunization Attribute Count=13
Record Type=Medication Attribute Count=7
Record Type=MedicationAdministration Attribute Count=10
Record Type=MedicationRequest Attribute Count=14
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=85
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=581


          File=./json_dir/Luciano237_Turcotte120_4f0dc4bc-9ada-c8dd-31dc-ffcfbe80e186.json


Record Type=CarePlan Attribute Count=41
Record Type=CareTeam Attribute Count=30
Record Type=Claim Attribute Count=25
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=135
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=23
Record Type=Observation Attribute Count=17
Record Type=Patient Attribute Count=85
Record Type=Procedure Attribute Count=15
Record Type=Provenance Attribute Count=535


          File=./json_dir/Giuseppe872_Haley279_0d7ad451-ac1b-dc0e-48bd-e0a8e1de4f15.json


Record Type=CarePlan Attribute Count=29
Record Type=CareTeam Attribute Count=30
Record Type=Claim Attribute Count=43
Record Type=Condition Attribute Count=17
Record Type=Device Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=99
Record Type=ImagingStudy Attribute Count=31
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=17
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=85
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=962


          File=./json_dir/Les282_Fritsch593_aad9d04b-bb30-2f47-d5dd-888b3b7bd831.json


Record Type=CarePlan Attribute Count=30
Record Type=CareTeam Attribute Count=31
Record Type=Claim Attribute Count=59
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=135
Record Type=ImagingStudy Attribute Count=31
Record Type=Immunization Attribute Count=13
Record Type=Medication Attribute Count=7
Record Type=MedicationAdministration Attribute Count=10
Record Type=MedicationRequest Attribute Count=14
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=84
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=616


          File=./json_dir/Evon528_Hayes766_ac00ac90-9af7-5b4f-aca4-8b1b9990fc1a.json


Record Type=AllergyIntolerance Attribute Count=15
Record Type=CarePlan Attribute Count=34
Record Type=CareTeam Attribute Count=26
Record Type=Claim Attribute Count=27
Record Type=Condition Attribute Count=18
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=63
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=16
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=84
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=1057


          File=./json_dir/Genevive999_Crist667_6dcdc387-88f9-758d-260c-4235ac7c269f.json


Record Type=AllergyIntolerance Attribute Count=20
Record Type=CarePlan Attribute Count=34
Record Type=CareTeam Attribute Count=26
Record Type=Claim Attribute Count=27
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=63
Record Type=Immunization Attribute Count=13
Record Type=Medication Attribute Count=7
Record Type=MedicationAdministration Attribute Count=10
Record Type=MedicationRequest Attribute Count=13
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=87
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=927


          File=./json_dir/Delfina519_Murphy561_cf3ce382-cceb-1557-89ac-b751a9e0e65d.json


Record Type=CarePlan Attribute Count=41
Record Type=CareTeam Attribute Count=30
Record Type=Claim Attribute Count=25
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=135
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=23
Record Type=Observation Attribute Count=18
Record Type=Patient Attribute Count=87
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=1453


          File=./json_dir/Maria750_Hessel84_a5ad8c5e-69af-ffe9-4de1-6e099852ff7d.json


Record Type=CarePlan Attribute Count=30
Record Type=CareTeam Attribute Count=31
Record Type=Claim Attribute Count=25
Record Type=Condition Attribute Count=18
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=124
Record Type=ImagingStudy Attribute Count=31
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=16
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=78
Record Type=Procedure Attribute Count=15
Record Type=Provenance Attribute Count=281


          File=./json_dir/Hank686_Ritchie586_35b42dc6-fcb1-4a74-1d90-4213afe5b285.json


Record Type=Claim Attribute Count=49
Record Type=Condition Attribute Count=18
Record Type=DiagnosticReport Attribute Count=38
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=150
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=27
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=71
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=351


          File=./json_dir/Lesli455_Prohaska837_126a7e7a-958b-428b-907d-f2aa4fd7236b.json


Record Type=CarePlan Attribute Count=41
Record Type=CareTeam Attribute Count=30
Record Type=Claim Attribute Count=35
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=81
Record Type=ImagingStudy Attribute Count=31
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=23
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=88
Record Type=Procedure Attribute Count=15
Record Type=Provenance Attribute Count=1707


          File=./json_dir/Loyd638_Hackett68_98ff843c-4be7-b0aa-cc4f-0462d049ecb8.json


Record Type=CarePlan Attribute Count=30
Record Type=CareTeam Attribute Count=31
Record Type=Claim Attribute Count=39
Record Type=Condition Attribute Count=18
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=107
Record Type=ImagingStudy Attribute Count=31
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=16
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=78
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=456


          File=./json_dir/Zane918_Schoen8_4995ca99-2ab9-3b18-a56e-c33d29e53af0.json


Record Type=CarePlan Attribute Count=29
Record Type=CareTeam Attribute Count=30
Record Type=Claim Attribute Count=51
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=117
Record Type=Immunization Attribute Count=13
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=85
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=534


          File=./json_dir/Deedra511_Wilkinson796_cced3031-d98c-d870-5dce-f0086d8c7a34.json


Record Type=CarePlan Attribute Count=29
Record Type=CareTeam Attribute Count=30
Record Type=Claim Attribute Count=35
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=81
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=13
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=84
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=918


          File=./json_dir/Abbey813_Price929_83524678-9bff-93b7-ef89-d7f5390072ff.json


Record Type=CarePlan Attribute Count=41
Record Type=CareTeam Attribute Count=30
Record Type=Claim Attribute Count=43
Record Type=Condition Attribute Count=17
Record Type=Device Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=99
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=23
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=83
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=721


          File=./json_dir/Luana867_Rath779_eb3007ac-5147-73e0-b6ad-20bbe8578a08.json


Record Type=CarePlan Attribute Count=30
Record Type=CareTeam Attribute Count=31
Record Type=Claim Attribute Count=39
Record Type=Condition Attribute Count=18
Record Type=DiagnosticReport Attribute Count=38
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=107
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=16
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=70
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=318


          File=./json_dir/Chase54_Crooks415_e5b7d947-da2b-9cf4-12a0-9eb2cf735330.json


Record Type=CarePlan Attribute Count=29
Record Type=CareTeam Attribute Count=30
Record Type=Claim Attribute Count=59
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=135
Record Type=Immunization Attribute Count=13
Record Type=MedicationRequest Attribute Count=16
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=83
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=292


          File=./json_dir/Marian936_Gleason633_c7eef66d-c5b9-f4da-bf58-550a8077ded6.json


Record Type=Claim Attribute Count=35
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
Record Type=Encounter Attribute Count=28
Record Type=ExplanationOfBenefit Attribute Count=81
Record Type=Immunization Attribute Count=13
Record Type=Observation Attribute Count=19
Record Type=Patient Attribute Count=88
Record Type=Procedure Attribute Count=13
Record Type=Provenance Attribute Count=171


          File=./json_dir/Zachery872_Wyman904_37d57af4-d27f-fb97-9b5c-a1090f5a57b7.json


Record Type=CarePlan Attribute Count=28
Record Type=CareTeam Attribute Count=26
Record Type=Claim Attribute Count=35
Record Type=Condition Attribute Count=17
Record Type=DiagnosticReport Attribute Count=23
Record Type=DocumentReference Attribute Count=28
